srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
1000734723,51925,2511044099,44685,3,3,0.007737,8928,320,31,29,4,1,4,8572832,276076,14,6,255,255,1318023605,3482915408,638,53,0,0,35.284013,2.535458,1424250202,1424250202,0.595154,1.4244,0.000629,0.000494,0.000135,0,0,0,0,0,3,3,6,6,1,1,5,0,0
1000734725,54219,2511044104,53,1,1,0.001053,146,178,31,29,0,0,1,554605.875,676163.375,2,2,0,0,0,0,73,89,0,0,0,0,1424250202,1424250202,0.008,0.007,0,0,0,0,0,0,0,0,5,3,1,6,2,1,1,0,0
1000734721,6995,2511044100,33747,3,3,0.018667,2542,22128,31,29,7,14,0,1062409.625,9257835,40,42,255,255,1798016587,3943671734,64,527,0,0,30.57293,29.987663,1424250202,1424250202,0.481763,0.442537,0.000946,0.000515,0.000431,0,0,0,0,0,12,7,3,4,1,1,3,0,0
1000734725,21958,2511044103,20162,3,3,0.05485,2646,25564,31,29,7,15,0,376736.5625,3643828.5,42,44,255,255,1198018490,1239125604,63,581,0,0,86.067969,81.888731,1424250202,1424250202,1.330195,1.264046,0.000633,0.000493,0.00014,0,0,0,0,0,8,7,3,6,1,1,6,0,0
1000734724,36802,2511044097,80,3,3,0.028304,1036,824,31,29,2,2,2,256359.5313,209723.0156,8,10,255,255,4183407853,2047382225,130,82,1,83,262.638365,6.048165,1424250203,1424250203,3.991714,3.083667,0.00069,0.000549,0.000141,0,0,1,0,0,2,2,1,2,1,1,2,0,0
1000734725,24574,2511044099,6881,3,3,2.160839,13350,548216,31,29,21,197,0,49214.21484,2025009.625,232,438,255,255,2983418570,2993216842,58,1252,0,0,3230.050615,2348.039647,1424250201,1424250203,9.352874,4.943622,0.000601,0.000472,0.000129,0,0,0,0,0,8,6,3,2,1,1,3,0,0
1000734723,38126,2511044100,8341,3,3,0.052292,4238,66846,31,29,7,30,0,639485.9375,10088426,72,74,255,255,1918016420,1918297661,59,903,0,0,42.671158,42.24828,1424250203,1424250203,0.731718,0.708849,0.000678,0.000537,0.000141,0,0,0,0,0,7,7,2,2,1,1,3,0,0
1000734722,8987,2511044100,53,1,1,0.000987,146,178,31,29,0,0,1,591692,721377.9375,2,2,0,0,0,0,73,89,0,0,0,0,1424250203,1424250203,0.005,0.007,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,0,0
1000734724,17287,2511044099,53,1,1,0.00101,146,178,31,29,0,0,1,578217.8125,704950.5,2,2,0,0,0,0,73,89,0,0,0,0,1424250203,1424250203,0.008,0.007,0,0,0,0,0,0,0,0,2,2,3,2,1,1,1,0,0
1000734723,43543,2511044099,25,3,3,0.566644,37552,3380,31,29,18,8,3,519973.7188,46590.09766,52,42,255,255,1738018729,3921615693,722,80,0,0,838.623995,26.495701,1424250202,1424250203,11.103941,13.807122,0.000706,0.000549,0.000157,0,0,0,0,0,2,1,3,2,1,1,5,0,0
1000734725,49005,2511044105,25,3,3,1.245755,37552,3380,31,29,18,8,3,236515.2188,21191.96875,52,42,255,255,1678019888,3828613957,722,80,0,0,1995.94072,65.454914,1424250202,1424250203,24.419432,30.368439,0.000783,0.000645,0.000138,0,0,0,0,0,3,1,1,2,1,1,1,0,0
1000734724,15284,2511044101,53,1,1,0.000946,132,164,31,29,0,0,1,558139.5625,693446.125,2,2,0,0,0,0,66,82,0,0,0,0,1424250203,1424250203,0.001,0.005,0,0,0,0,0,0,0,0,4,4,2,1,1,1,1,0,0
1000734726,40038,2511044103,53,1,1,0.001036,130,162,31,29,0,0,1,501930.5,625482.625,2,2,0,0,0,0,65,81,0,0,0,0,1424250203,1424250203,0.009,0.006,0,0,0,0,0,0,0,0,3,2,1,1,1,1,4,0,0
1000734722,20194,2511044101,53,1,1,0.001039,146,178,31,29,0,0,1,562078.9375,685274.3125,2,2,0,0,0,0,73,89,0,0,0,0,1424250203,1424250203,0.006,0.003,0,0,0,0,0,0,0,0,2,4,2,2,2,1,1,0,0
1000734722,63470,2511044096,53,1,1,0.000932,146,178,31,29,0,0,1,626609.4375,763948.5,2,2,0,0,0,0,73,89,0,0,0,0,1424250203,1424250203,0.005,0.006,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,0,0
1000734723,12221,2511044104,39760,3,3,0.065522,4966,82678,31,29,7,36,0,599371.1875,9974543,86,84,255,255,1918019980,1949728412,58,984,0,0,0,48.753632,1424250203,1424250203,0.767153,0.792512,0.000656,0.000533,0.000123,0,0,0,0,0,6,3,2,3,1,1,3,0,0
1000734723,58755,2511044104,53,1,1,0.000952,146,178,31,29,0,0,1,613445.375,747899.1875,2,2,0,0,0,0,73,89,0,0,0,0,1424250203,1424250203,0.009,0.005,0,0,0,0,0,0,0,0,2,1,2,3,2,1,3,0,0
1000734723,65514,2511044105,53,1,1,0.001003,146,178,31,29,0,0,1,582253.25,709870.4375,2,2,0,0,0,0,73,89,0,0,0,0,1424250203,1424250203,0.009,0.001,0,0,0,0,0,0,0,0,2,3,1,3,2,1,1,0,0
1000734727,23764,2511044099,41740,3,3,0.023305,2542,22128,31,29,7,14,0,850976.1875,7415404,40,42,255,255,250532314,2396202516,64,527,0,0,41.757347,39.930628,1424250203,1424250203,0.588615,0.568625,0.000669,0.000551,0.000118,0,0,0,0,0,2,8,1,1,1,1,2,0,0
2939006978,54441,2511044107,25,3,3,0.959972,4049,1914,62,252,8,8,3,32209.27148,15158.77539,22,20,255,255,4264418878,53731975,184,96,0,0,2157.706904,57.192305,1424250202,1424250203,45.712952,47.665527,0.068171,0.053515,0.014656,0,1,0,0,0,1,1,1,2,1,1,1,1,1
2939006976,64576,2511044110,25,3,3,2.634136,397528,3496,62,252,154,8,3,1203467.125,10447.44824,314,62,255,255,1537567794,252023802,1266,56,0,0,906.260387,48.903648,1424250200,1424250203,8.41577,42.941723,0.064425,0.013957,0.050468,0,1,0,0,0,1,1,1,1,1,1,1,1,1
2939006978,11987,2511044111,80,3,3,0.282162,952,268,254,252,2,1,2,24298.09766,6350.961426,10,6,255,255,1072331648,1843494156,95,45,1,0,1540.2744,77.275578,1424250203,1424250203,28.770889,48.64,0.106862,0.038953,0.067909,0,1,1,0,0,1,1,1,2,1,1,2,-1,1
1000734726,35533,2511044100,143,3,3,0.783831,7810,15108,31,29,30,32,0,79057.85938,152981.9531,122,126,255,255,1978020057,4124949512,64,120,0,0,434.785179,431.306053,1424250203,1424250204,6.475066,6.266864,0.00061,0.00047,0.00014,0,0,0,0,0,7,2,2,2,1,1,1,0,0
1000734727,25315,2511044099,23419,3,3,0.054563,2646,25564,31,29,7,15,0,378718.1875,3662995,42,44,255,255,2395921678,264853404,63,581,0,0,0,77.268932,1424250203,1424250204,1.322659,1.256442,0.000655,0.000534,0.000121,0,0,0,0,0,2,8,5,1,1,1,2,0,0
1000734728,9286,2511044096,7453,3,3,0.01885,2646,25564,31,29,7,15,0,1096233.375,10602864,42,44,255,255,790535784,800252154,63,581,0,0,26.652528,24.298235,1424250204,1424250204,0.46275,0.427047,0.000625,0.000482,0.000143,0,0,0,0,0,9,5,1,2,1,1,1,0,0
1000734722,38378,2511044103,80,3,3,1.008874,1580,10168,31,29,3,5,2,11490.03711,76156.1875,12,18,255,255,1858020143,1858971221,132,565,1,3924,9530.773867,7675.241026,1424250203,1424250204,91.68427,59.313118,0.000691,0.000547,0.000144,0,0,1,0,0,2,1,1,3,2,1,1,0,0
1000734723,23219,2511044099,80,3,3,1.0074,1684,10168,31,29,3,5,2,12420.09082,76267.61719,14,18,255,255,130536612,2281085394,120,565,1,3924,8774.851333,7684.55701,1424250203,1424250204,77.465695,59.231412,0.000645,0.000465,0.00018,0,0,1,0,0,1,1,5,3,1,1,1,0,0
1000734725,1322,2511044099,6881,3,3,3.133262,13038,548216,31,29,21,197,0,33143.73438,1396538.25,226,438,255,255,838027160,2993751545,58,1252,0,0,4533.940779,3256.599388,1424250201,1424250204,13.911831,7.185252,0.000604,0.000487,0.000117,0,0,0,0,0,11,8,5,3,1,1,6,0,0
1000734721,25528,2511044101,25138,3,3,0.032936,2542,22128,31,29,7,14,0,602137.5,5247024.5,40,42,255,255,2460112797,310819614,64,527,0,0,62.975462,60.116553,1424250204,1424250204,0.858,0.789707,0.000672,0.00055,0.000122,0,0,0,0,0,7,7,7,4,1,1,1,0,0
1000734721,26912,2511044098,25130,3,3,0.052943,2646,25564,31,29,7,15,0,390306.5625,3775079,42,44,255,255,310534935,330606380,63,581,0,0,76.022998,74.498858,1424250204,1424250204,1.315575,1.249262,0.000591,0.000471,0.00012,0,0,0,0,0,7,8,2,4,1,1,3,0,0
1000734721,6975,2511044099,5084,3,3,0.022203,2646,25564,31,29,7,15,0,930685.0625,9001666,42,44,255,255,730535229,2887433893,63,581,0,0,34.388963,31.925351,1424250204,1424250204,0.54715,0.504907,0.000614,0.000486,0.000128,0,0,0,0,0,7,8,5,4,1,1,1,0,0
1000734729,43534,2511044101,46321,1,1,0.001759,536,304,31,29,0,0,0,1828311.5,1036952.813,4,4,0,0,0,0,134,76,0,0,0.649124,0.291099,1424250204,1424250204,0.463,0.210333,0,0,0,0,0,0,0,0,3,7,7,4,1,1,5,0,0
1000734724,3623,2511044102,22,3,3,0.006921,3624,5578,31,29,7,7,6,4050281.75,6200260,30,26,255,255,2755920128,2756198275,121,215,0,0,14.53872,15.607317,1424250204,1424250204,0.238655,0.2504,0.000657,0.00054,0.000117,0,0,0,0,0,1,1,2,2,1,1,1,0,0
1000734723,24781,2511044101,25,3,3,1.115904,37552,3380,31,29,18,8,3,264037.0625,23657.94922,52,42,255,255,190536277,207663162,722,80,0,0,1744.686426,55.769086,1424250203,1424250204,21.873784,27.203854,0.000654,0.000543,0.000111,0,0,0,0,0,2,2,7,3,2,2,2,0,0
1000734722,59844,2511044102,80,3,3,1.037986,1580,10168,31,29,3,5,2,11167.78027,74020.26563,12,18,255,255,4247605128,2098963506,132,565,1,3924,9700.944852,7814.792439,1424250203,1424250204,94.251003,61.026528,0.000662,0.000531,0.000131,0,0,1,0,0,2,1,2,3,2,1,1,0,0
1000734725,46499,2511044097,33202,3,3,0.021534,2646,25564,31,29,7,15,0,959598.8125,9281323,42,44,255,255,550536071,2709235839,63,581,0,0,31.434174,30.353114,1424250204,1424250204,0.517,0.488884,0.000625,0.000507,0.000118,0,0,0,0,0,11,6,1,3,1,1,2,0,0
1000734728,7819,2511044101,6798,3,3,0.015645,2542,22128,31,29,7,14,0,1267625.5,11046086,40,42,255,255,790532746,2936227753,64,527,0,0,26.173353,24.027492,1424250204,1424250204,0.413297,0.3759,0.000745,0.000601,0.000144,0,0,0,0,0,9,7,7,2,1,1,2,0,0
1000734723,24781,2511044101,25,3,3,1.115904,37552,3380,31,29,18,8,3,264037.0625,23657.94922,52,42,255,255,190536277,207663162,722,80,0,0,1744.686426,55.769086,1424250203,1424250204,21.873784,27.203854,0.000654,0.000543,0.000111,0,0,0,0,0,2,2,7,3,2,2,2,0,0
1000734725,33656,2511044099,26725,3,3,0.014657,2542,22128,31,29,7,14,0,1353073.625,11790680,40,42,255,255,2700113563,2700414297,64,527,0,0,24.184616,22.385301,1424250204,1424250204,0.376368,0.343488,0.000677,0.000566,0.000111,0,0,0,0,0,11,8,5,3,1,1,6,0,0
1000734726,27956,2511044105,5190,3,3,0.537163,3314,27552,31,29,9,14,0,48238.61328,401427.5,44,46,255,255,2520113507,2520386712,75,599,0,0,1362.952225,1333.744771,1424250204,1424250204,12.445139,11.925,0.000654,0.00053,0.000124,0,0,0,0,0,7,5,2,2,1,1,3,0,0
1000734722,22050,2511044104,25,3,3,1.185808,37812,3484,31,29,19,8,3,250374.4375,22971.67969,54,44,255,255,70537279,2259492850,700,79,0,0,1626.256541,50.469422,1424250203,1424250204,22.366773,27.565139,0.000637,0.000503,0.000134,0,0,0,0,0,1,1,1,3,1,1,2,0,0
1000734721,43400,2511044098,6567,3,3,0.01867,2542,22128,31,29,7,14,0,1062238.875,9256347,40,42,255,255,2880113004,730821855,64,527,0,0,30.692808,31.838709,1424250204,1424250204,0.469872,0.4518,0.000951,0.000589,0.000362,0,0,0,0,0,7,8,2,4,1,1,3,0,0
1000734724,18845,2511044105,80,3,3,1.0441,1684,10168,31,29,3,5,2,11983.52637,73586.82031,14,18,255,255,2155922325,2156894200,120,565,1,3924,8942.832377,7830.725517,1424250203,1424250204,80.289613,61.387765,0.000629,0.000505,0.000124,0,0,1,0,0,1,1,2,2,1,1,4,0,0
1000734729,43331,2511044100,53,1,1,0.001026,146,178,31,29,0,0,1,569200.75,693957.125,2,2,0,0,0,0,73,89,0,0,0,0,1424250204,1424250204,0.009,0.007,0,0,0,0,0,0,0,0,4,2,2,4,1,1,2,0,0
1000734729,6779,2511044101,5454,3,3,0.004707,3824,2456,31,29,7,7,0,6138941.5,3943063.25,18,18,255,255,670536883,2819569760,212,136,0,0,12.885872,0.327086,1424250204,1424250204,0.258529,0.246588,0.000648,0.000512,0.000136,0,0,0,0,0,3,7,7,4,1,1,5,0,0
1000734729,48169,2511044101,111,1,1,0.004565,568,312,31,29,0,0,0,746549.8125,410076.6563,4,4,0,0,0,0,142,78,0,0,1.714498,1.454755,1424250204,1424250204,1.216333,1.033667,0,0,0,0,0,0,0,0,3,7,7,4,1,1,5,0,0
2939006979,13973,2511044107,80,3,3,0.338862,10792,770,254,252,6,2,0,240640.7344,15912.08203,18,8,255,255,3704200365,1112160315,600,96,1,0,1284.158961,62.868973,1424250204,1424250204,19.933059,46.346285,0.0652,0.013736,0.051464,0,1,1,0,0,1,1,1,1,1,1,1,1,1
1000734723,21354,2511044096,111,1,1,0.005266,568,312,31,29,0,0,0,647170.5,355488.0313,4,4,0,0,0,0,142,78,0,0,1.649444,1.808544,1424250205,1424250205,1.170333,1.284333,0,0,0,0,0,0,0,0,6,5,4,5,1,1,3,0,0
1000734723,23924,2511044096,63651,1,1,0.001687,536,304,31,29,0,0,0,1906342.625,1081209.25,4,4,0,0,0,0,134,76,0,0,0.623432,0.277189,1424250205,1424250205,0.444333,0.201,0,0,0,0,0,0,0,0,6,5,4,5,1,1,3,0,0
1000734726,18433,2511044104,57588,3,3,0.22338,8928,320,31,29,4,1,4,296929,9562.180664,14,6,255,255,3060122221,1212404520,638,53,0,0,1592.340078,68.032836,1424250205,1424250205,17.183077,44.509,0.000884,0.000712,0.000172,0,0,0,0,0,3,3,5,5,1,1,4,0,0
1000734728,13614,2511044098,111,1,1,0.004582,568,320,31,29,0,0,0,743780,419031,4,4,0,0,0,0,142,80,0,0,1.699178,1.468662,1424250205,1424250205,1.206,1.043,0,0,0,0,0,0,0,0,9,8,3,3,1,1,4,0,0
1000734720,17853,2511044101,37119,3,3,0.150881,4862,82782,31,29,7,36,0,254770.2969,4338253,84,86,255,255,3175923437,1063044091,58,963,0,0,96.568781,94.678624,1424250205,1424250205,1.813783,1.768988,0.000651,0.000511,0.00014,0,0,0,0,0,2,7,3,4,1,1,1,0,0
1000734723,61140,2511044096,61619,3,3,0.304653,4240,2976,31,29,7,7,0,107059.5078,75364.4375,26,28,255,255,1090542857,1094045532,163,106,0,0,709.397828,18.160258,1424250205,1424250205,12.15792,11.263741,0.000653,0.000529,0.000124,0,0,0,0,0,6,5,4,5,1,1,3,0,0
1000734726,36138,2511044104,58003,3,3,0.04639,320,1904,31,29,1,2,4,46044.40625,287303.2813,6,8,255,255,910539702,3062510095,53,238,0,0,642.65447,15.747996,1424250205,1424250205,9.214,6.556571,0.000614,0.000491,0.000123,0,0,0,0,0,3,3,5,5,1,1,4,0,0
1000734729,8123,2511044101,80,3,3,1.137982,1684,10168,31,29,3,5,2,10994.90137,67516.00781,14,18,255,255,490543451,492014841,120,565,1,3924,8839.665138,7742.886794,1424250204,1424250205,87.510536,66.909882,0.00062,0.000506,0.000114,0,0,1,0,0,2,1,3,1,1,1,5,0,0
1000734723,61624,2511044104,23574,3,3,0.013899,2542,22128,31,29,7,14,0,1426865.25,12433700,40,42,255,255,1330532363,3480352252,64,527,0,0,20.790945,19.532312,1424250205,1424250205,0.3575,0.334625,0.000629,0.000509,0.00012,0,0,0,0,0,6,3,5,5,1,1,3,0,0
1000734726,35292,2511044105,53,1,1,0.001048,130,162,31,29,0,0,1,496183.2188,618320.625,2,2,0,0,0,0,65,81,0,0,0,0,1424250205,1424250205,0.008,0.007,0,0,0,0,0,0,0,0,3,3,2,5,1,1,3,0,0
1000734726,63620,2511044104,30639,3,3,0.222403,424,8824,31,29,1,4,4,13345.14356,290967.2813,8,12,255,255,910540581,3156127842,53,735,0,0,1960.042855,1480.873068,1424250205,1424250205,31.72657,20.171727,0.000641,0.000511,0.00013,0,0,0,0,0,3,3,5,5,1,1,4,0,0
1000734725,64696,2511044099,6881,3,3,4.247653,24744,1094788,31,29,38,390,0,46497.20703,2059514.75,440,858,255,255,838028166,2986870517,56,1276,0,0,4326.161447,3094.479479,1424250201,1424250205,9.719309,4.961592,0.000657,0.000527,0.00013,0,0,0,0,0,11,8,1,3,1,1,6,0,0
1000734723,25341,2511044102,59157,3,3,0.022942,2646,25564,31,29,7,15,0,900706.1875,8711708,42,44,255,255,1330535662,1339161971,63,581,0,0,32.967254,32.414611,1424250205,1424250205,0.551927,0.522558,0.000962,0.000469,0.000493,0,0,0,0,0,6,3,1,5,1,1,1,0,0
1000734727,18380,2511044101,22,3,3,0.008012,3728,5474,31,29,7,7,6,3606590.25,5238143,32,24,255,255,1150532828,1150823764,117,228,0,0,19.350125,0.463647,1424250205,1424250205,0.267067,0.318087,0.000732,0.000573,0.000159,0,0,0,0,0,1,1,3,1,1,1,1,0,0
1000734728,37803,2511044098,34480,3,3,0.004649,3984,2456,31,29,7,7,0,6475371.5,3992256.5,18,18,255,255,970537505,973619590,221,136,0,0,12.761869,0.325409,1424250205,1424250205,0.255176,0.245471,0.000601,0.000471,0.00013,0,0,0,0,0,9,8,3,3,1,1,4,0,0
1000734720,29729,2511044100,25,3,3,0.027311,37812,3276,31,29,19,8,3,10870931,935886.6875,54,40,255,255,1390538090,3536902800,700,82,0,0,30.580267,1.554934,1424250205,1424250205,0.518654,0.687026,0.00066,0.000514,0.000146,0,0,0,0,0,1,1,2,4,1,1,1,0,0
1000734720,37608,2511044096,16116,3,3,0.053646,4238,66846,31,29,7,30,0,623345.6875,9833800,72,74,255,255,3175919505,3176197181,59,903,0,0,44.202427,43.363899,1424250205,1424250205,0.750761,0.737528,0.000651,0.000535,0.000116,0,0,0,0,0,2,5,4,4,1,1,1,0,0
1000734728,15208,2511044098,9101,1,1,0.001762,520,304,31,29,0,0,0,1770715.125,1035187.25,4,4,0,0,0,0,130,76,0,0,0.64441,0.298642,1424250205,1424250205,0.459667,0.215667,0,0,0,0,0,0,0,0,9,8,3,3,1,1,4,0,0
1000734720,57593,2511044097,53,1,1,0.00103,146,178,31,29,0,0,1,566990.25,691262.125,2,2,0,0,0,0,73,89,0,0,0,0,1424250205,1424250205,0.008,0.007,0,0,0,0,0,0,0,0,1,2,2,4,1,1,1,0,0
1000734725,23761,2511044105,21872,3,3,0.017234,2646,25564,31,29,7,15,0,1199025.25,11597076,42,44,255,255,3415922381,1281637932,63,581,0,0,26.057249,23.90437,1424250205,1424250205,0.411902,0.38814,0.000677,0.00054,0.000137,0,0,0,0,0,11,5,2,3,1,1,4,0,0
1000734726,15675,2511044104,21,3,3,0.836662,2934,3742,31,29,11,15,5,27518.87891,35120.51563,52,54,255,255,910538406,911551399,56,69,0,0,1415.20575,52.873289,1424250205,1424250205,16.398784,15.775773,0.00067,0.000543,0.000127,0,0,0,1,1,1,1,5,5,1,1,4,0,0
1000734722,21200,2511044100,22,3,3,0.007691,3728,5474,31,29,7,7,6,3757118.75,5456767.5,32,24,255,255,1210533340,3356168014,117,228,0,0,19.56409,0.480586,1424250205,1424250205,0.248097,0.306478,0.000636,0.000521,0.000115,0,0,0,0,0,1,1,2,1,1,1,1,0,0
1000734725,60203,2511044097,25126,3,3,0.017956,2542,22128,31,29,7,14,0,1104477.625,9624415,40,42,255,255,3415919301,1270825189,64,527,0,0,28.734773,26.163356,1424250205,1424250205,0.464132,0.423634,0.000732,0.000579,0.000153,0,0,0,0,0,11,6,2,3,1,1,2,0,0
2939006977,36399,2511044113,80,3,3,0.298218,844,1060,62,252,2,2,2,20387.76953,24894.53906,10,8,255,255,4207403605,1130743756,84,133,1,93,1725.039786,67.003484,1424250205,1424250205,33.135333,38.178855,0.066184,0.013327,0.052857,0,1,1,0,0,1,1,1,1,1,1,1,1,1
1000734721,53455,2511044098,61002,3,3,0.086025,4238,66846,31,29,7,30,0,388724.2188,6132450,72,74,255,255,1570533157,3716210090,59,903,0,0,72.145954,70.445526,1424250206,1424250206,1.2244,1.170178,0.000733,0.000594,0.000139,0,0,0,0,0,7,8,4,3,1,1,3,0,0
1000734726,6759,2511044098,52895,3,3,0.097993,2542,22128,31,29,7,14,0,202381.7969,1763554.5,40,42,255,255,1690534623,1690786296,64,527,0,0,172.4631,164.558376,1424250206,1424250206,2.570763,2.377463,0.000645,0.000512,0.000133,0,0,0,0,0,7,8,4,3,1,1,1,0,0
1000734726,9311,2511044105,43675,3,3,0.11222,2646,25564,31,29,7,15,0,184138.3125,1781001.625,42,44,255,255,3840122378,1749637556,63,581,0,0,168.367889,160.209625,1424250206,1424250206,2.796625,2.598023,0.000623,0.000502,0.000121,0,0,0,0,0,7,5,2,3,1,1,3,0,0
1000734725,21680,2511044099,6881,3,3,5.486678,25368,1094788,31,29,38,390,0,36906.84766,1594426.375,452,858,255,255,2983415654,2987396960,56,1276,0,0,5402.675221,3927.312126,1424250201,1424250206,12.191913,6.409127,0.000583,0.000462,0.000121,0,0,0,0,0,11,8,4,2,1,1,6,0,0
1000734724,47176,2511044096,57588,3,3,0.093997,8928,424,31,29,4,1,4,705639.5,31575.47461,14,8,255,255,3660119790,3966731156,638,53,0,0,796.574224,32.545818,1424250206,1424250206,7.230539,13.344571,0.000591,0.000464,0.000127,0,0,0,0,0,5,3,3,7,1,1,4,0,0
1000734724,53704,2511044099,53,1,1,0.000965,130,162,31,29,0,0,1,538860.125,671502.5625,2,2,0,0,0,0,65,81,0,0,0,0,1424250206,1424250206,0.008,0.004,0,0,0,0,0,0,0,0,4,3,4,7,3,1,2,0,0
1000734725,10429,2511044099,53,1,1,0.000991,146,178,31,29,0,0,1,589303.75,718466.1875,2,2,0,0,0,0,73,89,0,0,0,0,1424250206,1424250206,0.006,0.004,0,0,0,0,0,0,0,0,4,3,4,2,1,1,6,0,0
1000734728,3933,2511044103,44931,3,3,0.057195,2542,22128,31,29,7,14,0,346743.5938,3021522.75,40,42,255,255,3900113634,3900352506,64,527,0,0,80.784903,78.404725,1424250206,1424250206,1.457846,1.378878,0.000789,0.000656,0.000133,0,0,0,0,0,9,4,1,4,1,1,1,0,0
1000734724,12263,2511044098,53,1,1,0.001038,146,178,31,29,0,0,1,562620.4375,685934.5,2,2,0,0,0,0,73,89,0,0,0,0,1424250206,1424250206,0.008,0.004,0,0,0,0,0,0,0,0,4,1,4,7,3,1,1,0,0
1000734724,29551,2511044099,53,1,1,0.001058,130,162,31,29,0,0,1,491493.375,612476.375,2,2,0,0,0,0,65,81,0,0,0,0,1424250206,1424250206,0.009,0.001,0,0,0,0,0,0,0,0,4,3,4,7,3,1,2,0,0
1000734724,32235,2511044096,58003,3,3,0.00275,320,1904,31,29,1,2,4,776727.25,4846545.5,6,8,255,255,3660118131,3663917141,53,238,0,0,26.41768,0.510759,1424250206,1424250206,0.4866,0.314857,0.000678,0.000541,0.000137,0,0,0,0,0,5,3,3,7,2,1,4,0,0
1000734724,52529,2511044096,30639,3,3,0.268413,424,8824,31,29,1,4,4,11057.58594,241091.1406,8,12,255,255,3660118957,3721247269,53,735,0,0,2688.570991,2142.594823,1424250206,1424250206,38.29943,24.355181,0.001512,0.000503,0.001009,0,0,0,0,0,5,3,3,7,1,1,4,0,0
1000734728,44769,2511044101,6872,3,3,0.052557,2646,25668,31,29,7,15,0,393173.125,3822136,42,46,255,255,1810537649,1879339459,63,558,0,0,79.889282,74.054342,1424250206,1424250206,1.272561,1.156111,0.000651,0.000529,0.000122,0,0,0,0,0,9,7,2,4,1,1,2,0,0
1000734728,45148,2511044097,43255,3,3,0.114084,2542,22128,31,29,7,14,0,173836.8281,1514813.625,40,42,255,255,3955920777,3956205441,64,527,0,0,169.566643,167.639462,1424250206,1424250206,2.727667,2.768732,0.000829,0.000564,0.000265,0,0,0,0,0,9,6,2,4,1,1,1,0,0
1000734728,43437,2511044098,3537,3,3,0.115765,2646,25564,31,29,7,15,0,178499.5469,1726463.125,42,44,255,255,1750536089,3930568379,63,581,0,0,174.515793,169.481865,1424250206,1424250206,2.813659,2.679325,0.000677,0.000551,0.000126,0,0,0,0,0,9,8,4,4,1,1,4,0,0
1000734729,45500,2511044097,53,1,1,0.000992,146,178,31,29,0,0,1,588709.6875,717741.9375,2,2,0,0,0,0,73,89,0,0,0,0,1424250206,1424250206,0.005,0.007,0,0,0,0,0,0,0,0,4,2,2,1,1,1,1,0,0
1000734721,29628,2511044102,5190,3,3,2.097346,2898,21610,31,29,8,12,0,10748.82227,80368.23438,36,40,255,255,430532817,430806900,81,540,0,0,3526.132791,0,1424250204,1424250206,59.914316,53.76418,0.000652,0.000535,0.000117,0,0,0,0,0,7,3,2,3,1,1,2,0,0
1000734721,33626,2511044102,51005,3,3,0.173212,4966,82782,31,29,7,36,0,226727.9375,3778952.75,86,86,255,255,3720117498,1622497225,58,963,0,0,105.025794,2.588104,1424250206,1424250206,2.05831,2.030729,0.000738,0.000597,0.000141,0,0,0,0,0,7,3,2,3,1,1,2,0,0
1000734724,46225,2511044105,58003,3,3,0.340303,320,1904,31,29,1,2,4,6276.759277,39165.09766,6,8,255,255,3775923010,1858554289,53,238,0,0,4797.756745,118.585391,1424250206,1424250206,67.9982,48.53757,0.000691,0.000536,0.000155,0,0,0,0,0,5,2,2,7,2,1,4,0,0
1000734726,9399,2511044101,53,1,1,0.001029,146,178,31,29,0,0,1,567541.3125,691933.875,2,2,0,0,0,0,73,89,0,0,0,0,1424250206,1424250206,0.005,0.004,0,0,0,0,0,0,0,0,3,4,2,3,1,1,1,0,0
1000734724,47411,2511044105,21,3,3,1.390608,2934,3742,31,29,11,15,5,16556.78711,21130.32617,52,54,255,255,3775921916,3855461394,56,69,0,0,1972.327704,67.141234,1424250206,1424250207,27.260726,26.73152,0.000706,0.000566,0.00014,0,0,0,1,1,2,1,6,6,2,1,4,0,0
1000734725,22872,2511044105,53,1,1,0.001029,146,178,31,29,0,0,1,567541.3125,691933.875,2,2,0,0,0,0,73,89,0,0,0,0,1424250207,1424250207,0.009,0.007,0,0,0,0,0,0,0,0,4,3,6,8,3,1,4,0,0
1000734729,34537,2511044101,53,1,1,0.001004,146,178,31,29,0,0,1,581673.3125,709163.375,2,2,0,0,0,0,73,89,0,0,0,0,1424250207,1424250207,0.009,0.005,0,0,0,0,0,0,0,0,4,4,1,4,2,1,5,0,0
1000734722,9397,2511044104,5190,3,3,2.204279,3314,27552,31,29,9,14,0,11755.31836,97824.28125,44,46,255,255,850532751,850815959,75,599,0,0,3288.99815,3219.602983,1424250204,1424250207,51.254164,48.971868,0.000651,0.000537,0.000114,0,0,0,0,0,1,3,2,1,1,1,2,0,0
